Country,Year,Value
MEX,2010,4.156728
MEX,2011,3.40738
MEX,2012,4.111508
MEX,2013,3.80639
MEX,2014,4.018617
MEX,2015,2.720641
MEX,2016,2.821708
MEX,2017,6.041456
MEX,2018,4.899351
MEX,2019,3.635961
MEX,2020,3.396834
MEX,2021,5.689209
MEX,2022,7.896276
MEX,2023,5.527961
POL,2000,10.09167
POL,2001,5.475
POL,2002,1.941667
POL,2003,0.8416666
POL,2004,3.491667
POL,2005,2.133333
POL,2006,1.033333
POL,2007,2.491667
POL,2008,4.216667
POL,2009,3.45
POL,2010,2.583333
POL,2011,4.266667
POL,2012,3.7
POL,2013,0.9
POL,2014,-0.025
POL,2015,-0.9333333
POL,2016,-0.5833333
POL,2017,1.975
POL,2018,1.666667
POL,2019,2.308333
POL,2020,3.4
POL,2021,5.1
POL,2022,14.3
POL,2023,11.56667
POL,2024,3.65
POL,2025,3.641667
SWE,2007,2.212169
SWE,2008,3.437049
SWE,2009,-0.4944606
SWE,2010,1.157988
SWE,2011,2.961151
SWE,2012,0.8883775
SWE,2013,-0.04429297
SWE,2014,-0.1796385
SWE,2016,0.9842693
SWE,2017,1.794499
SWE,2018,1.953535
SWE,2019,1.784151
SWE,2020,0.4973673
SWE,2021,2.163197
SWE,2022,8.369291
SWE,2023,8.548625
SWE,2024,2.835817
SWE,2025,0.6798693
HRV,2002,1.691667
HRV,2003,1.766667
HRV,2004,2.05
HRV,2005,3.325
HRV,2006,3.183333
HRV,2007,2.875
HRV,2008,6.091667
HRV,2009,2.4
HRV,2010,1.041667
HRV,2011,2.25
HRV,2012,3.425
HRV,2013,2.241667
HRV,2014,-0.2083333
HRV,2015,-0.4583333
HRV,2016,-1.116667
HRV,2017,1.15
HRV,2018,1.491667
HRV,2019,0.7666667
HRV,2022,10.73333
HRV,2023,8.05
HRV,2024,2.975
HRV,2025,3.7
IDN,2000,3.688618
IDN,2001,11.50012
IDN,2002,11.90012
IDN,2003,6.757316
IDN,2004,6.06406
IDN,2005,10.4532
IDN,2006,13.10867
IDN,2007,6.406562
IDN,2008,10.22667
IDN,2009,4.386416
IDN,2010,5.134203
IDN,2011,5.356048
IDN,2012,4.279512
IDN,2013,6.4125
IDN,2014,6.394926
IDN,2015,6.363121
IDN,2016,3.525805
IDN,2017,3.808798
IDN,2018,3.198346
IDN,2019,3.030587
IDN,2020,1.919834
IDN,2021,1.56008
IDN,2022,4.209456
IDN,2023,3.669401
IDN,2025,1.913334
RUS,2000,20.79877
RUS,2001,21.47701
RUS,2002,15.78873
RUS,2003,13.66329
RUS,2004,10.88861
RUS,2005,12.68531
RUS,2006,9.668655
RUS,2007,9.007296
RUS,2008,14.11077
RUS,2009,11.64733
RUS,2010,6.849392
RUS,2011,8.440471
RUS,2012,5.074733
RUS,2013,6.753717
RUS,2014,7.823416
RUS,2015,15.5344
RUS,2016,7.042436
RUS,2017,3.683334
RUS,2018,2.878305
RUS,2019,4.470367
RUS,2020,3.38166
RUS,2021,6.694456
SAU,2000,-1.125
SAU,2001,-1.120944
SAU,2002,0.2471872
SAU,2004,0.5155075
SAU,2005,0.4792332
SAU,2006,2.20902
SAU,2007,4.167827
SAU,2008,9.870246
SAU,2009,5.057225
SAU,2010,5.339416
SAU,2012,2.86627
SAU,2013,3.529956
SAU,2014,2.239167
SAU,2015,1.204692
SAU,2016,2.06741
SAU,2017,-0.8364107
SAU,2018,2.45719
SAU,2019,-2.093341
SAU,2020,3.445467
SAU,2021,3.06329
SAU,2022,2.474074
SAU,2023,2.327085
SAU,2024,1.687921
ZAF,2000,5.338953
ZAF,2001,5.7019
ZAF,2002,9.49471
ZAF,2003,5.679419
ZAF,2004,-0.692031
ZAF,2005,2.06285
ZAF,2006,3.243906
ZAF,2007,6.177805
ZAF,2008,9.90999
ZAF,2009,7.238095
ZAF,2010,4.067495
ZAF,2011,5.000854
ZAF,2012,5.737971
ZAF,2013,5.780169
ZAF,2014,6.13283
ZAF,2015,4.518691
ZAF,2016,6.602909
ZAF,2017,5.186187
ZAF,2018,4.509872
ZAF,2019,4.102851
ZAF,2020,3.232388
ZAF,2021,4.618745
ZAF,2022,7.039873
ZAF,2023,6.075244
ZAF,2024,4.361153
IND,2000,4.009434
IND,2001,3.779289
IND,2002,4.29716
IND,2003,3.805866
IND,2004,3.767239
IND,2005,4.246353
IND,2006,5.796516
IND,2007,6.372881
IND,2008,8.349267
IND,2009,10.88235
IND,2010,11.98939
IND,2011,8.858361
IND,2012,9.312446
IND,2013,10.90764
IND,2014,6.353195
IND,2015,5.872427
IND,2016,4.941027
IND,2017,2.490887
IND,2018,4.8607
IND,2019,7.659695
IND,2020,5.561349
IND,2021,4.890086
IND,2022,5.90043
IND,2023,5.552331
IND,2024,3.800098
IND,2025,2.795762
CHE,2000,1.558529
CHE,2001,0.9890203
CHE,2002,0.6427115
CHE,2003,0.6382729
CHE,2004,0.8029087
CHE,2005,1.171954
CHE,2006,1.059509
CHE,2007,0.7323506
CHE,2008,2.426041
CHE,2009,-0.4804819
CHE,2010,0.6882387
CHE,2011,0.2313492
CHE,2012,-0.692552
CHE,2013,-0.2173232
CHE,2014,-0.01320254
CHE,2015,-1.143909
CHE,2016,-0.4346187
CHE,2017,0.5337878
CHE,2018,0.9363354
CHE,2019,0.3628862
CHE,2020,-0.725875
CHE,2021,0.5818142
CHE,2022,2.835028
CHE,2023,2.135401
CHE,2024,1.06234
CHE,2025,0.154377
NOR,2000,3.085506
NOR,2001,3.004197
NOR,2002,1.286725
NOR,2003,2.487826
NOR,2004,0.4544985
NOR,2005,1.532134
NOR,2006,2.32935
NOR,2007,0.7125891
NOR,2008,3.753931
NOR,2009,2.197386
NOR,2010,2.418906
NOR,2011,1.284952
NOR,2012,0.6968641
NOR,2013,2.120486
NOR,2014,2.041703
NOR,2015,2.171137
NOR,2016,3.55
NOR,2017,1.875101
NOR,2018,2.764831
NOR,2019,2.16773
NOR,2020,1.286585
NOR,2021,3.483881
NOR,2022,5.764123
NOR,2023,5.51785
NOR,2024,3.145301
NOR,2025,3.055625
NZL,2000,2.615233
NZL,2001,2.625821
NZL,2002,2.677091
NZL,2003,1.753576
NZL,2004,2.290249
NZL,2005,3.037021
NZL,2006,3.365404
NZL,2007,2.376143
NZL,2008,3.958944
NZL,2009,2.115656
NZL,2010,2.302026
NZL,2011,4.027903
NZL,2012,1.059918
NZL,2013,1.134418
NZL,2014,1.227513
NZL,2015,0.2927033
NZL,2016,0.6462372
NZL,2017,1.850787
NZL,2018,1.598298
NZL,2019,1.619632
NZL,2020,1.714562
NZL,2021,3.941121
NZL,2022,7.172225
NZL,2023,5.733163
NZL,2024,2.922798
NZL,2025,2.839796
IDN,2024,2.181507
SAU,2011,5.826217
HRV,2020,0.1416667
HRV,2021,2.558333
AUT,2006,1.441547
AUT,2007,2.168556
AUT,2008,3.215951
AUT,2009,0.5063094
AUT,2010,1.813532
AUT,2011,3.286583
AUT,2012,2.485675
AUT,2013,2.000158
AUT,2014,1.605806
SVN,2000,8.911745
SVN,2001,8.379666
SVN,2002,7.480778
TUR,2020,12.27896
TUR,2021,19.59649
TUR,2022,72.30884
TUR,2023,53.85941
TUR,2024,58.50645
TUR,2025,34.88116
G7,2000,2.300934
G7,2001,2.110083
G7,2002,1.358697
G7,2003,1.796442
G7,2004,2.050137
G7,2005,2.418099
G7,2006,2.430552
G7,2007,2.238562
G7,2008,3.251177
G7,2009,-0.1234099
G7,2010,1.348258
G7,2011,2.573611
G7,2012,1.867388
G7,2013,1.313686
G7,2014,1.551659
G7,2015,0.2970201
G7,2016,0.8657515
G7,2017,1.767696
G7,2018,2.087338
LVA,2006,6.536199
LVA,2007,10.09298
LVA,2008,15.40232
LVA,2009,3.534107
LVA,2010,-1.084636
LVA,2011,4.370736
LVA,2012,2.257789
LVA,2013,-0.02945478
LVA,2014,0.6204923
LVA,2015,0.1742414
LVA,2016,0.1406308
LVA,2017,2.930369
LVA,2018,2.53446
LVA,2019,2.811403
LVA,2020,0.2190611
LVA,2021,3.275814
LVA,2022,17.31029
LVA,2023,8.938056
LVA,2024,1.265798
LVA,2025,3.74577
USA,2000,3.376857
USA,2001,2.826171
USA,2002,1.586032
USA,2003,2.270095
USA,2004,2.677237
USA,2005,3.392747
USA,2006,3.225944
USA,2007,2.852673
USA,2008,3.8391
USA,2009,-0.3555463
USA,2010,1.640043
USA,2011,3.156842
USA,2012,2.069337
USA,2013,1.464833
USA,2014,1.622223
USA,2015,0.1186271
USA,2016,1.261583
USA,2017,2.13011
USA,2018,2.442583
USA,2019,1.81221
USA,2020,1.233584
USA,2021,4.697859
USA,2022,8.0028
USA,2023,4.116338
USA,2024,2.949525
LUX,2000,3.150768
LUX,2001,2.663822
LUX,2002,2.074089
LUX,2003,2.04984
LUX,2004,2.225681
LUX,2005,2.487693
LUX,2006,2.666315
LUX,2007,2.312459
LUX,2008,3.40188
LUX,2009,0.368042
LUX,2010,2.273679
LUX,2011,3.410683
LUX,2012,2.662842
LUX,2013,1.73404
LUX,2014,0.628544
LUX,2015,0.4747432
SVK,2000,12.03578
SVK,2001,7.329631
SVK,2002,3.127133
SVK,2003,8.554143
SVK,2004,7.548501
SVK,2005,2.709085
SVK,2006,4.483331
SVK,2007,2.756724
SVK,2008,4.59818
SVK,2009,1.615105
SVK,2010,0.9570181
SVK,2011,3.919286
SVK,2012,3.606103
SVK,2013,1.400474
SVK,2014,-0.07616533
SVK,2015,-0.3252198
SVK,2016,-0.5200102
SVK,2017,1.311946
SVK,2018,2.514037
SVK,2019,2.664561
SVK,2020,1.936941
SVK,2021,3.149606
SVK,2022,12.77415
SVK,2023,10.53195
SVK,2024,2.757609
SVK,2025,4.000428
LTU,2000,0.9816155
LTU,2001,1.36712
LTU,2002,0.2815066
LTU,2003,-1.134309
LTU,2004,1.164103
LTU,2005,2.658485
LTU,2006,3.73912
LTU,2007,5.737174
LTU,2008,10.92589
LTU,2009,4.453044
LTU,2010,1.319214
LTU,2011,4.130276
LTU,2012,3.089983
LTU,2013,1.047479
LTU,2014,0.103758
LTU,2015,-0.8840974
LTU,2016,0.9055251
LTU,2017,3.722889
LTU,2018,2.697928
LTU,2019,2.334509
LTU,2020,1.199894
LTU,2021,4.683544
LTU,2022,19.70505
LTU,2023,9.11732
LTU,2024,0.7157359
LTU,2025,3.791705
PRT,2000,2.85303
PRT,2001,4.369903
PRT,2002,3.600347
PRT,2003,3.218991
PRT,2004,2.365362
PRT,2005,2.277164
PRT,2006,3.107666
PRT,2007,2.453965
PRT,2008,2.588506
PRT,2009,-0.83553
PRT,2010,1.402573
PRT,2011,3.653011
PRT,2012,2.773339
PRT,2013,0.2744167
PRT,2014,-0.2781534
PRT,2015,0.4879386
PRT,2016,0.6073971
PRT,2017,1.368614
PRT,2018,0.9937157
PRT,2019,0.3381784
PRT,2020,-0.01243833
PRT,2021,1.265657
PRT,2022,7.832691
PRT,2023,4.311282
PRT,2024,2.416132
PRT,2025,2.336016
GBR,2000,1.2
GBR,2001,1.6
GBR,2002,1.5
GBR,2003,1.4
GBR,2004,1.4
GBR,2005,2.1
GBR,2006,2.5
GBR,2007,2.4
GBR,2008,3.5
GBR,2009,2.0
GBR,2010,2.5
GBR,2011,3.8
GBR,2012,2.6
GBR,2013,2.3
GBR,2014,1.5
GBR,2015,0.4
GBR,2016,1.0
GBR,2017,2.6
GBR,2018,2.3
GBR,2019,1.7
GBR,2020,1.0
GBR,2021,2.5
GBR,2022,7.9
GBR,2023,6.8
GBR,2024,3.3
GBR,2025,3.9
AUT,2000,2.344868
AUT,2001,2.65
AUT,2002,1.810359
AUT,2003,1.355554
AUT,2004,2.061207
AUT,2005,2.299138
ITA,2019,0.6112469
ITA,2020,-0.1377076
ITA,2021,1.873783
ITA,2022,8.20129
ITA,2023,5.622194
ITA,2024,0.982373
ITA,2025,1.531668
KOR,2000,2.259166
KOR,2001,4.066576
KOR,2002,2.762262
KOR,2003,3.514874
KOR,2004,3.590663
KOR,2005,2.753792
KOR,2006,2.24234
KOR,2007,2.534574
KOR,2008,4.673896
KOR,2009,2.756497
KOR,2010,2.939286
KOR,2011,4.025965
KOR,2012,2.187071
KOR,2013,1.301347
KOR,2014,1.274774
KOR,2015,0.7063318
KOR,2016,0.9716858
KOR,2017,1.944332
KOR,2018,1.475839
KOR,2019,0.3830003
KOR,2020,0.537288
KOR,2021,2.498333
KOR,2022,5.089514
KOR,2023,3.597456
KOR,2024,2.321743
KOR,2025,2.123094
LVA,2000,2.654253
LVA,2001,2.487044
LVA,2002,1.938879
LVA,2003,2.942643
LVA,2004,6.192384
LVA,2005,6.748452
SVN,2003,5.544164
SVN,2004,3.592976
SVN,2005,2.451501
SVN,2006,2.457924
SVN,2007,3.657496
SVN,2008,5.647424
SVN,2009,0.8392622
SVN,2010,1.80117
SVN,2011,1.802852
SVN,2012,2.597414
SVN,2013,1.769201
SVN,2014,0.1993438
SVN,2015,-0.5255523
SVN,2016,-0.05499954
SVN,2017,1.429107
SVN,2018,1.738609
SVN,2019,1.630523
SVN,2020,-0.05485681
SVN,2021,1.917065
SVN,2022,8.833699
SVN,2023,7.446877
SVN,2024,1.965627
SVN,2025,2.372848
SWE,2000,0.8991438
SWE,2001,2.405958
SWE,2002,2.158482
SWE,2003,1.925655
SWE,2004,0.3736598
SWE,2005,0.4531709
SWE,2006,1.360215
G7,2019,1.519991
G7,2020,0.8324586
G7,2021,3.474216
G7,2022,7.11762
G7,2023,4.498626
G7,2024,2.687157
G20,2000,4.464715
G20,2001,4.315935
G20,2002,3.519718
G20,2003,3.339932
G20,2004,3.060052
G20,2005,3.29621
G20,2006,3.333273
G20,2007,3.378724
G20,2008,4.974051
G20,2009,2.029472
G20,2010,3.271349
G20,2011,4.148533
G20,2012,3.238226
G20,2013,3.134505
G20,2014,2.773743
G20,2015,2.355433
G20,2016,2.251437
G20,2017,2.349125
G20,2018,3.212621
G20,2019,3.536238
G20,2020,2.674126
G20,2021,4.275156
G20,2022,8.587097
G20,2023,6.65474
G20,2024,6.520305
EA20,2000,2.18888
EA20,2001,2.4
EA20,2002,2.3
EA20,2003,2.1
EA20,2004,2.2
EA20,2005,2.2
EA20,2006,2.2
EA20,2007,2.2
EA20,2008,3.4
EA20,2009,0.3
EA20,2010,1.6
EA20,2011,2.7
EA20,2012,2.5
EA20,2013,1.4
EA20,2014,0.4
EA20,2015,0.2
EA20,2016,0.2
EA20,2017,1.5
EA20,2018,1.8
EA20,2019,1.2
EA20,2020,0.3
EA20,2021,2.6
EA20,2022,8.4
EA20,2023,5.4
EA20,2024,2.4
EA20,2025,2.1
EU27_2020,2001,3.6
EU27_2020,2002,2.7
EU27_2020,2003,2.3
EU27_2020,2004,2.5
EU27_2020,2005,2.3
EU27_2020,2006,2.3
EU27_2020,2007,2.4
EU27_2020,2008,3.7
EU27_2020,2009,0.8
EU27_2020,2010,1.8
EU27_2020,2011,2.9
EU27_2020,2012,2.6
EU27_2020,2013,1.3
EU27_2020,2014,0.4
EU27_2020,2015,0.1
EU27_2020,2016,0.2
EU27_2020,2017,1.6
EU27_2020,2018,1.8
EU27_2020,2019,1.4
EU27_2020,2020,0.7
EU27_2020,2021,2.9
EU27_2020,2022,9.2
EU27_2020,2023,6.4
EU27_2020,2024,2.6
EU27_2020,2025,2.5
OECD,2000,4.051468
OECD,2001,3.672601
OECD,2002,2.773776
OECD,2003,2.476016
OECD,2004,2.41568
OECD,2005,2.646492
OECD,2006,2.668898
OECD,2007,2.550925
OECD,2008,3.737838
OECD,2009,0.5732961
OECD,2010,1.807353
OECD,2011,2.850171
OECD,2012,2.245552
OECD,2013,1.609163
OECD,2014,1.740886
OECD,2015,0.6835095
OECD,2016,1.194865
OECD,2017,2.281563
OECD,2018,2.594409
OECD,2019,2.051236
OECD,2020,1.334718
OECD,2021,3.957726
OECD,2022,9.439412
OECD,2023,6.731511
OECD,2024,5.059996
OECDE,2000,5.412553
OECDE,2001,5.272543
OECDE,2002,4.537321
OECDE,2003,2.910466
OECDE,2004,2.370188
OECDE,2005,2.353517
OECDE,2006,2.516031
OECDE,2007,2.617141
OECDE,2008,3.828645
OECDE,2009,1.103216
OECDE,2010,2.158804
OECDE,2011,3.051875
OECDE,2012,2.831973
OECDE,2013,1.806075
OECDE,2014,1.220987
OECDE,2015,0.7110267
OECDE,2016,0.9823138
OECDE,2017,2.446486
OECDE,2018,2.96809
OECDE,2019,2.564034
OECDE,2020,1.555488
OECDE,2021,4.046385
OECDE,2022,13.4327
OECDE,2023,10.79957
OECDE,2024,8.254283
OECDE,2025,5.831439
ARG,2018,34.27723
ARG,2019,53.54831
ARG,2020,42.01509
ARG,2021,48.40938
ARG,2022,72.43076
ARG,2023,133.4889
ARG,2024,219.8845
ARG,2025,41.92044
BRA,2000,7.044141
BRA,2001,6.840359
BRA,2002,8.450165
BRA,2003,14.71492
BRA,2004,6.597185
BRA,2005,6.869537
BRA,2006,4.183568
BRA,2007,3.641273
BRA,2008,5.678594
BRA,2009,4.888035
BRA,2010,5.038727
BRA,2011,6.63645
BRA,2012,5.403499
BRA,2013,6.204311
BRA,2014,6.32904
BRA,2015,9.029902
BRA,2016,8.739143
BRA,2017,3.446373
BRA,2018,3.66485
BRA,2019,3.732976
BRA,2020,3.211768
BRA,2021,8.30166
BRA,2022,9.280107
BRA,2023,4.593563
BRA,2024,4.367464
BRA,2025,5.016753
BGR,2000,10.31626
BGR,2001,7.36094
BGR,2002,5.810143
BGR,2003,2.348642
BGR,2005,5.038838
BGR,2006,7.261595
BGR,2007,8.402534
BGR,2008,12.34872
BGR,2009,2.753202
BGR,2010,2.438991
BGR,2011,4.219903
BGR,2012,2.954568
BGR,2013,0.8900936
BGR,2014,-1.418184
BGR,2015,-0.1046333
BGR,2016,-0.7986535
BGR,2017,2.061594
BGR,2018,2.814551
BGR,2019,3.103729
BGR,2020,1.672439
BGR,2021,3.297195
BGR,2022,15.33337
BGR,2023,9.459093
BGR,2024,2.424649
BGR,2025,4.580845
CHN,2000,0.4
CHN,2001,0.7
CHN,2002,-0.8
CHN,2003,1.2
CHN,2004,3.9
CHN,2005,1.8
CHN,2006,1.5
CHN,2007,4.8
CHN,2008,5.9
CHN,2009,-0.7
CHN,2010,3.3
CHN,2011,5.4
CHN,2012,2.6
CHN,2013,2.6
CHN,2014,2.0
CHN,2015,1.4
CHN,2016,2.0
CHN,2017,1.6
CHN,2018,2.1
CHN,2019,2.9
CHN,2020,2.5
CHN,2021,0.9
CHN,2022,2.0
CHN,2023,0.2
CHN,2024,0.2
CHN,2025,0.0
HRV,2000,4.616667
HRV,2001,3.766667
JPN,2000,-0.7
JPN,2001,-0.7
JPN,2002,-0.9
JPN,2003,-0.3
JPN,2004,0.0
JPN,2005,-0.3
JPN,2006,0.3
JPN,2007,0.0
JPN,2008,1.4
JPN,2009,-1.4
JPN,2010,-0.7
JPN,2011,-0.3
JPN,2012,0.0
JPN,2013,0.4
JPN,2014,2.7
JPN,2015,0.8
JPN,2016,-0.1
JPN,2017,0.4841998
JPN,2018,0.9890946
JPN,2019,0.4687762
JPN,2020,-0.02499583
ESP,2000,3.433517
ESP,2001,3.589833
ESP,2002,3.065657
ESP,2003,3.038888
ESP,2004,3.039249
ESP,2005,3.368814
ESP,2006,3.515576
ESP,2007,2.786798
ESP,2008,4.075343
ESP,2009,-0.2878131
ESP,2010,1.799865
ESP,2011,3.196102
ESP,2012,2.446128
ESP,2013,1.408581
ESP,2015,-0.5003657
ESP,2016,-0.202598
ESP,2017,1.956076
ESP,2018,1.674981
ESP,2019,0.699519
ESP,2020,-0.322753
ESP,2021,3.093135
ESP,2022,8.390576
ESP,2023,3.532361
ESP,2024,2.774178
ESP,2025,2.673067
ESP,2014,-0.1511149
BGR,2004,6.14713
BEL,2009,-0.05314568
AUT,2019,1.530895
FIN,2009,0.0
FIN,2022,7.123508
GRC,2000,3.151178
DEU,2000,1.440268
DEU,2001,1.983857
DEU,2002,1.420807
DEU,2003,1.034223
DEU,2004,1.665736
DEU,2005,1.546911
DEU,2006,1.577429
DEU,2007,2.298341
DEU,2008,2.628383
DEU,2009,0.3127377
DEU,2010,1.103809
DEU,2011,2.075173
DEU,2012,2.008491
DEU,2013,1.504722
DEU,2014,0.9067971
DEU,2015,0.514421
DEU,2016,0.4917486
DEU,2017,1.509497
DEU,2018,1.732168
DEU,2019,1.445667
DEU,2020,0.1448705
DEU,2021,3.066667
DEU,2022,6.872574
DEU,2023,5.946437
DEU,2024,2.256498
DEU,2025,2.171788
FIN,2000,3.042096
FIN,2001,2.578441
FIN,2002,1.571221
FIN,2003,0.8774385
FIN,2004,0.1871234
FIN,2005,0.6238712
FIN,2006,1.566667
FIN,2007,2.510666
FIN,2008,4.065952
FIN,2010,1.184135
FIN,2011,3.416809
FIN,2012,2.808332
FIN,2013,1.478288
FIN,2014,1.0412
FIN,2015,-0.207932
FIN,2016,0.3566845
FIN,2017,0.754015
FIN,2018,1.083821
FIN,2019,1.024094
FIN,2020,0.2905546
FIN,2021,2.194574
FIN,2023,6.250643
FIN,2024,1.565689
FIN,2025,0.3378747
BEL,2000,2.544518
BEL,2001,2.469258
BEL,2002,1.645214
BEL,2003,1.588964
BEL,2004,2.097283
BEL,2005,2.781433
BEL,2006,1.791208
BEL,2007,1.823056
BEL,2008,4.489444
BEL,2010,2.189299
BEL,2011,3.532082
BEL,2012,2.839664
BEL,2013,1.113096
BEL,2014,0.3400028
BEL,2015,0.5614291
BEL,2016,1.973853
BEL,2017,2.125971
BEL,2018,2.053165
BEL,2019,1.43682
BEL,2020,0.7407918
BEL,2021,2.440248
BEL,2022,9.597511
BEL,2023,4.049011
BEL,2024,3.143491
BEL,2025,2.467055
AUT,2015,0.8965653
AUT,2016,0.8915924
AUT,2017,2.081269
AUT,2018,1.998382
AUT,2020,1.381909
AUT,2021,2.766667
AUT,2022,8.54687
AUT,2023,7.814134
AUT,2024,2.937916
AUT,2025,3.527194
CHL,2000,3.843273
CHL,2001,3.569101
CHL,2002,2.489398
CHL,2003,2.810177
CHL,2004,1.054739
CHL,2005,3.052574
CHL,2006,3.392019
CHL,2007,4.407798
CHL,2008,8.716269
CHL,2009,0.3530467
CHL,2010,1.410711
CHL,2011,3.341217
CHL,2012,3.007448
CHL,2013,1.789556
CHL,2014,4.718675
CHL,2015,4.348773
CHL,2016,3.786194
CHL,2017,2.182719
CHL,2018,2.43489
CHL,2019,2.557545
CHL,2020,3.045491
CHL,2021,4.524569
CHL,2022,11.64387
CHL,2023,7.581683
COL,2000,9.225347
COL,2001,7.965562
COL,2002,6.351508
COL,2003,7.129788
COL,2004,5.904022
COL,2005,5.051016
COL,2006,4.293426
COL,2007,5.544385
COL,2008,6.996882
COL,2009,4.202518
COL,2010,2.272003
COL,2011,3.415032
COL,2012,3.169303
COL,2013,2.016993
COL,2014,2.898838
COL,2015,4.989829
COL,2016,7.513461
COL,2017,4.314313
COL,2018,3.24057
COL,2019,3.52302
COL,2020,2.52662
COL,2021,3.495073
COL,2022,10.17724
COL,2023,11.7359
COL,2024,6.609091
COL,2025,5.142237
CRI,2000,10.96155
CRI,2001,11.25562
CRI,2002,9.167521
CRI,2003,9.447581
CRI,2004,12.31481
CRI,2005,13.7983
CRI,2006,11.4706
CRI,2007,9.357244
CRI,2008,13.42446
CRI,2009,7.842702
CRI,2010,5.662757
CRI,2011,4.877998
CRI,2012,4.495453
CRI,2013,5.231336
CRI,2014,4.519201
CRI,2015,0.801982
CRI,2016,-0.01747885
CRI,2017,1.625907
CRI,2018,2.221115
CRI,2019,2.096046
CRI,2020,0.7249115
CRI,2021,1.726478
CZE,2000,3.775388
CZE,2001,4.662675
CZE,2002,1.902981
CZE,2003,0.1187392
CZE,2004,2.760108
CZE,2005,1.857098
CZE,2006,2.533993
CZE,2007,2.853124
CZE,2008,6.358664
CZE,2009,1.019377
CZE,2010,1.472727
CZE,2011,1.917219
CZE,2012,3.287623
CZE,2013,1.438298
CZE,2014,0.3439886
CZE,2015,0.3093646
CZE,2016,0.6835042
CZE,2017,2.450534
CZE,2018,2.149495
CZE,2019,2.847876
CZE,2020,3.161295
CZE,2021,3.839845
CZE,2022,15.10017
CZE,2023,10.66126
CZE,2024,2.435312
CZE,2025,2.459964
DNK,2000,2.903277
DNK,2001,2.337875
DNK,2002,2.424437
DNK,2003,2.075078
DNK,2004,1.154357
DNK,2005,1.817815
DNK,2006,1.924221
DNK,2007,1.693266
DNK,2008,3.416268
DNK,2009,1.30471
DNK,2010,2.310924
DNK,2011,2.758682
DNK,2012,2.397915
DNK,2013,0.7890718
DNK,2014,0.5640205
DNK,2015,0.4520341
DNK,2016,0.25
DNK,2017,1.147132
DNK,2018,0.8136095
DNK,2019,0.7581316
DNK,2020,0.420712
DNK,2021,1.853045
DNK,2022,7.696567
DNK,2023,3.305178
DNK,2024,1.3722
DNK,2025,1.893674
EST,2000,4.018489
EST,2001,5.74828
EST,2002,3.571913
EST,2003,1.334991
EST,2004,3.048111
EST,2005,4.079714
EST,2006,4.437621
EST,2007,6.601326
EST,2008,10.36236
EST,2009,-0.07840831
EST,2010,2.972045
EST,2011,4.981901
EST,2012,3.9334
EST,2013,2.780567
EST,2014,-0.1061751
EST,2015,-0.492326
EST,2016,0.1486849
EST,2017,3.417236
EST,2018,3.436327
EST,2019,2.277259
EST,2020,-0.4445311
EST,2021,4.653167
EST,2022,19.39826
EST,2023,9.159226
EST,2024,3.520561
EST,2025,4.828044
GRC,2001,3.373966
GRC,2002,3.629363
GRC,2003,3.530651
GRC,2004,2.898848
GRC,2005,3.545073
GRC,2006,3.195946
GRC,2007,2.895001
GRC,2008,4.152796
GRC,2009,1.210074
GRC,2010,4.712982
